timestamp,average_clustering
20200803,2.4364285815226734e-06
20200805,1.1908787892162268e-05
20200810,1.2284205698606707e-05
20200811,1.2414152539784682e-05
20200812,1.248634187973027e-05
20200813,2.529106479375779e-06
20200816,2.50890367561252e-06
20200817,2.4866537998650977e-06
20200819,2.5119202292368745e-06
20200824,2.5656750885111235e-06
20200825,2.723186946395841e-06
20200826,2.7149820852406484e-06
20200827,2.7168556320015803e-06
20200830,3.064578294743708e-06
20200831,3.0317286203431764e-06
20200902,3.00377568469348e-06
20200907,3.0005547420381597e-06
20200908,2.990036372730896e-06
20200909,3.007706401093611e-06
20200910,3.114500202741254e-06
20200913,3.0871070674939193e-06
20200914,3.0394645242712288e-06
20200916,2.9786316206689003e-06
20200921,2.892975624057162e-06
20200922,2.856799479106313e-06
20200923,2.852986146049145e-06
20200924,1.2326803824691867e-07
20200927,2.906638204898168e-06
20200928,2.9317727042332196e-06
20200930,2.912056951667771e-06
20201005,3.028699796137617e-06
20201006,2.0994653301113257e-06
20201007,2.149309390965346e-06
20201008,2.1449935954225216e-06
20201011,2.8014780889542444e-06
20201012,2.7813973811529664e-06
20201014,2.7081381967559676e-06
20201019,2.3467289540986392e-06
20201020,2.3623540373407208e-06
20201021,2.0229540240069455e-05
20201022,1.3567155310966855e-05
20201025,1.3616728387701e-05
20201026,1.3752386389020527e-05
20201102,2.7017624694132586e-05
20201103,1.268962163355471e-05
20201104,1.5948674643138372e-05
20201105,1.5965908419685328e-05
20201108,9.187310181637535e-06
20201109,9.187035539111274e-06
20201117,9.9476789637571e-06
20201118,9.884322067527514e-06
20201119,5.232216495408206e-07
20201122,9.621407980851576e-07
20201123,9.682394496783986e-07
20201201,1.1661526107841475e-05
20201202,1.1795548899995534e-05
20201203,1.1699068388763839e-05
20201206,1.0878013265332295e-05
20201207,1.096621982466716e-05
20201215,1.0595057647546331e-05
20201216,1.0592778707092919e-05
20201220,1.0248281218389827e-05
20201221,1.0615278114689465e-05
20201229,1.110100575050848e-05
20201230,1.0974478144043148e-05
20210103,3.832179008287462e-06
20210104,1.1443161042307248e-05
20210112,1.499191184807171e-06
20210113,1.4813202096709672e-06
20210117,1.474986534559226e-06
20210126,1.261038452970749e-05
20210127,1.2604719113496933e-05
20210131,5.179921720338097e-07
20210209,2.2378736441833286e-07
20210210,4.89186746032307e-07
20210214,1.9931145161122464e-07
20210223,2.8551534790868243e-07
20210224,2.3147617796096368e-07
20210228,3.1389611663574574e-08
20210309,3.068268759211932e-08
20210310,3.0021297636099886e-08
20210314,2.9658413150640574e-08
20210323,0.00010724818880104793
20210324,1.3418664204824047e-06
20210328,2.9713036150947132e-08
20210406,4.911706995809591e-07
20210407,2.9747703429761155e-08
20210411,4.3203739534347294e-08
20210420,1.160198761464576e-06
20210421,8.412296787630698e-07
20210425,1.1789755164582709e-07
20210504,2.580140542565144e-06
20210505,2.5294355248738767e-06
20210509,3.4934041967256514e-07
20210518,2.4409406741006577e-06
20210519,2.4537724137079593e-06
20210523,3.851612399813533e-07
20210601,2.074701110370323e-06
20210602,4.7228962870227817e-07
20210606,1.1103490978587307e-07
20210615,5.015336398082828e-07
20210616,5.065956911428537e-07
20210620,1.5936195064975055e-07
20210629,4.910647165316614e-07
20210630,4.977699097770212e-07
20210704,1.485563625731885e-07
20210713,1.890597909623808e-06
20210714,1.8807521785312635e-06
20210718,6.033953752552507e-07
20210727,7.782008331772209e-07
20210728,3.18090216666912e-07
20210801,1.02114092624949e-07
20210810,4.918162267227717e-08
20210811,1.4759554331334176e-07
20210815,4.1257558352688993e-07
20210824,1.5135369764382281e-07
20210825,1.671894903211396e-07
20210829,1.540605005272407e-07
20210907,1.8663134128884146e-07
20210908,1.9064827856284093e-07
20210912,1.8188857613319635e-07
20210921,1.9300609023082128e-07
20210926,1.656518867518834e-07
20211010,4.5590705195101043e-07
20220222,2.988489137375435e-08
20220227,3.3328741515031065e-08
20220308,3.3569064620780205e-08
20220313,4.7195637269116695e-08
20220322,7.466851431491648e-08
20220327,4.425042118559066e-08
20220405,2.9694235777525933e-08
20220410,1.7540577162617227e-07
20220419,1.416377163257442e-07
20220424,3.0170551589536624e-08
20220503,4.31512201661496e-08
20220508,4.583900330440859e-08
20220517,4.0082487439037586e-08
20220522,4.017206392083747e-08
20220531,3.436578137095041e-08
20220605,3.70039652787217e-08
20230604,2.840235289527784e-07
20230618,3.0699073453561693e-07
20230702,3.7937196640713197e-07
20230716,2.541245771460529e-07
