timestamp,nodes,edges,components,density,bridges,diameter,transitivity,average_clustering,degree_assortativity,label_communities,lpa_communities,label_non_randomness,lpa_non_randomness,label_relative_non_randomness,lpa_relative_non_randomness
20210629,10788,44548,1,0.0007656258534189815,4754,9,0.037614518053908676,0.18403950125851154,-0.2641372223552535,72,131,61.98735988244045,40.608621362329146,-218.59804916508998,-237.0235951147699
20210630,10838,44732,1,0.0007617107623215681,4777,9,0.03718053968015021,0.18425719975671412,-0.26264519057088026,65,122,16.866162537868348,-44.1816086073963,-234.27881879538563,-254.71515188235725
20210704,10946,45126,1,0.0007533306283589768,4829,9,0.036842545315108305,0.18510273730576077,-0.2607104461593342,60,116,31.849879627127237,28.910545353159222,-227.86995538817717,-238.98961187501635
20210713,11268,48798,1,0.000768735408985102,4894,8,0.03803094844102461,0.19022813815113124,-0.25521199250342613,55,114,51.144241243990216,10.80462551643491,-225.87218091659363,-251.8155319544305
20210714,11296,49149,1,0.0007704310237802331,4900,8,0.03815939508537631,0.19047131150442084,-0.25508997884120593,63,118,85.64058404094587,62.14379938332478,-216.06715342222927,-241.52806338641275
20210718,11521,50747,1,0.0007647116617963333,5005,8,0.03816193347197422,0.1900553013025696,-0.2542317150857308,60,114,105.14184825632954,39.63542966724271,-209.27578078458436,-249.688763493406
20210727,11765,53292,1,0.000770096354527553,5094,9,0.03954523303483777,0.18813324152221775,-0.2475248581489518,73,123,93.22719464370171,83.45990048590329,-228.23062483762916,-247.5018056806031
20210728,11916,53910,1,0.000759407332654642,5210,9,0.03998350071065621,0.1864967530118872,-0.24890615965305,65,118,95.32222799593676,71.78444560496722,-224.016936301729,-250.29514263820843
20210801,12089,55312,1,0.0007570150766329953,5246,8,0.04007024578135285,0.18692573798051448,-0.2446282489245025,64,126,114.48233933438577,47.78536410949641,-218.57270618949485,-260.1767507735525
20210810,12484,58202,1,0.0007469562642361186,5373,8,0.04123411182832644,0.18433621246525767,-0.24357280486692948,68,133,85.16101193837747,91.62311205996829,-238.962650112315,-258.7255836399773
20210811,12516,58475,1,0.0007466272176807454,5383,8,0.041253130380301505,0.18376111359554834,-0.2431094118597392,65,126,136.66460556847431,106.62614999589465,-216.99536829801758,-254.52913466128098
20210815,12720,59164,1,0.0007313873514639862,5538,8,0.04131623059936212,0.18145186983567912,-0.24277048677140836,63,125,138.6829882676549,68.64001986295159,-215.33171299904475,-263.8087626995123
20210824,13184,61029,1,0.0007022711104106568,5760,8,0.040105331922741176,0.18010645347300955,-0.24008835204626874,66,134,122.15597574837588,109.28652499169567,-228.04499073042376,-260.88750459082473
20210825,13232,61184,1,0.0006989557794403364,5785,8,0.03980107424359216,0.17960280922043265,-0.23992491982909103,65,140,104.58647631481323,28.514571694480765,-234.78333836909846,-278.6502466301399
20210829,13492,62125,1,0.0006826151496765981,5941,8,0.0388541852321635,0.17636622847741862,-0.23805828356790865,73,140,104.70629477897488,82.61364049739687,-241.68608537732135,-269.7240857992298
20210907,13815,63874,1,0.0006693970108322446,6056,9,0.03831702545912573,0.17653278473049114,-0.23443632452579977,75,134,106.2450144581301,84.36092489333612,-245.6475262588491,-271.6887342284885
20210908,13758,63304,1,0.0006689322063985546,6049,9,0.03844995936224878,0.175924905778069,-0.23465720826597602,71,136,106.31781365297948,29.12201023272877,-241.99649865773557,-282.4223952639156
20210912,14138,65793,1,0.0006583615362361567,6155,9,0.036339227402556004,0.1815933086233066,-0.2163555477857213,60,139,127.55752081104482,127.24035737435642,-228.65119235600048,-267.7273272683407
20210921,14444,67118,1,0.0006434637882551436,6312,8,0.0353614511360729,0.17873532579966359,-0.21217566057037948,76,134,91.57730310629644,60.45748877590553,-257.7469392108964,-283.22237001182936
20210926,14046,64882,1,0.0006577787158878419,6165,8,0.03827129034714136,0.1725362170078975,-0.22803592790631613,71,141,107.47974526672077,100.00714888867768,-244.52250626253155,-271.88971757880586
20211010,14112,64810,1,0.000650917064910201,6138,8,0.032047336364073226,0.1440751066189702,-0.2174237366421701,75,160,94.93097143846387,82.82587758260166,-251.46488229748735,-278.58750008437977
20220222,18152,74572,1,0.00045266899276159384,8734,9,0.022154672672747542,0.1085957840948229,-0.20259692246425964,102,200,110.63287853053922,89.24690937806807,-274.3850695609237,-300.8755238205785
20220227,18879,81414,1,0.00045687155577593105,9275,10,0.027224416917971145,0.11271804785604812,-0.20563253163142367,88,202,93.0064259065586,132.12904594123034,-287.27746868194,-306.74809063547997
20220308,18991,82682,1,0.000458530438283881,9315,10,0.027763814471406537,0.11261762657765427,-0.20537999594196008,102,184,130.43635168117612,160.5742694568998,-282.7889646359481,-300.6294284461737
20220313,19016,82245,1,0.0004549084480500581,9330,10,0.027020641195860968,0.11135746819374916,-0.2043202780036521,106,196,160.51517775137495,235.062836927678,-274.1781241747577,-289.17062065705585
20220322,19152,82477,1,0.00044973559514506945,9432,9,0.027392128834743457,0.11128526544846812,-0.20416057532146029,105,194,145.53392794539113,159.68119229859911,-278.7275763631241,-302.3019644316501
20220327,19154,82718,1,0.0004509555426733787,9409,9,0.027923571386448076,0.11210063706140468,-0.20477943107361282,85,193,147.78131425302288,147.4114689648937,-266.4475729950024,-304.75671102846854
20220405,19112,81984,1,0.0004489206159805883,9427,9,0.027905834486072246,0.10752643991367185,-0.19890249194207732,102,206,96.20143922803268,182.84089184783065,-292.67709196866195,-299.78846491293365
20220410,18666,81087,1,0.000465481015275248,8974,8,0.027976572018625644,0.10964988463678663,-0.19484087039388856,113,214,176.8831358656759,109.42468629418838,-271.0607176082461,-311.8470193482081
20220419,18726,81229,1,0.0004633127555028336,8981,9,0.027985167600728045,0.10994573848462005,-0.19527856812388755,115,211,178.89127576093637,170.34013757334844,-271.6568415747981,-301.7870472683801
20220424,18812,81717,1,0.0004618442665677143,9000,9,0.02802705215862331,0.11089686560437001,-0.19557710498061692,111,215,211.65992508126772,168.35729483386504,-260.57188738478715,-303.7123143889307
20220503,16052,79924,1,0.0006204059596169778,6169,10,0.029707914364335196,0.13831553100843455,-0.18676768917295558,109,223,149.3188546373653,192.49956295904707,-279.14883117559685,-302.9071711122686
20220508,15845,79229,1,0.0006311856154464056,6048,10,0.029934881930994278,0.1388167202911346,-0.18113389772018948,95,221,149.89440697405598,145.1214733636266,-271.2062738237418,-307.9546028053656
20220517,15845,78866,1,0.0006282937402692982,6018,10,0.02969088677570221,0.13698510712946277,-0.1801567778878641,92,230,199.7778285394667,133.03165182193194,-253.27081109555553,-310.34375880404946
20220522,15888,79127,1,0.0006269653927337146,6066,10,0.029403098258908335,0.13655303330312746,-0.18043418774245623,103,231,117.7294263529906,166.72686066702212,-283.97053746562614,-306.59508652074095
20220531,15947,79552,1,0.0006256772215432579,6063,9,0.029436128873070764,0.14112627393344174,-0.18063506458810857,105,225,149.31569516427734,144.06155125127492,-276.83213727145164,-309.28466930455227
20220605,15855,78577,1,0.0006252019720950202,6032,9,0.02922590312046611,0.14010071318417433,-0.18222153626664878,100,217,98.77584733920449,96.31258589612858,-287.18661234422814,-312.56523061641354
20230604,14910,62245,1,0.0005600261528479572,6523,9,0.027122636162837988,0.11738352178195241,-0.20898719085732212,74,148,37.62967920698212,74.70686598071333,-267.8280642511978,-272.07555818867763
20230618,15197,63524,1,0.0005501494516094955,6725,9,0.026942186939692882,0.1144805717403842,-0.20338727224178577,86,167,105.8446189963611,140.722186075487,-248.95219337752454,-265.2010871879952
20230702,13061,57692,1,0.000676434865121641,5643,10,0.03162408581172631,0.12061324985770888,-0.19200774484565042,87,152,59.625274984350426,126.58474770516972,-253.9202265292243,-254.08803170952848
20230716,15100,64212,1,0.000563275757484049,6679,9,0.027735798960784496,0.11559853180594702,-0.2051627402780638,77,152,156.56627573549338,106.90180113437674,-225.7633080512781,-270.29609034744334
