timestamp,nodes_intersect_rate,edges_intersect_rate,sampled_nodes_intersect_rate_mean,sampled_edges_intersect_rate_mean,sampled_nodes_intersect_rate_std,sampled_edges_intersect_rate_std
20201216,0.9971932013098393,0.9921779189491321,0.9999000000000001,0.9992848484848484,0.000994987437106621,0.0029365177361377524
20201220,0.9923485321673954,0.9883752393221639,0.9986,0.9955388579674296,0.0034698703145794978,0.005327623172514278
20201221,0.9973441649742227,0.9917300202566576,0.9989,0.9990841475984333,0.003128897569432406,0.002445532217785251
20201229,0.9798720549227649,0.9835548786116496,0.9972,0.991022181843684,0.004915282290977808,0.007979319469865588
20201230,0.998461301738729,0.9746428509671778,0.9997,0.9937688723974439,0.0017058722109231995,0.0496937169406995
20210103,0.9914542957424081,0.9900001687023416,0.9976999999999999,0.9961633807037343,0.005806031346797919,0.005332990113305589
20210104,0.9986484457125695,0.9894626926769473,0.9998,0.999121706864564,0.001400000000000001,0.0014095636935541516
20210112,0.9857549857549858,0.9829285674249522,0.9964000000000002,0.9918399883008497,0.0065604877867426956,0.008579432068164937
20210113,0.9986731534719151,0.9927077637806307,0.9997,0.9989086373943518,0.0017058722109231995,0.004601550828731013
20210117,0.9914605418138988,0.9900414252114831,0.9976,0.9923253320072172,0.005122499389946284,0.007659985952378988
20210126,0.9809913730077496,0.9831461542994472,0.9930999999999999,0.9857170783879411,0.008910106621135358,0.01229661830669431
20210127,0.9979977116704806,0.9923935061905282,0.9997,0.9975462378890948,0.0017058722109231995,0.010863518077039095
20210131,0.9910205245153934,0.9865205008741084,0.9978,0.993939071761163,0.005015974481593785,0.006415657481048605
20210209,0.9843794376597558,0.9811300043300448,0.9943999999999998,0.9935286858167196,0.007657675887630665,0.004709821698046189
20210210,0.9982182017543859,0.9876308400185343,0.9998,0.998830303030303,0.001400000000000001,0.004353363797036971
20210214,0.9930127414714345,0.9860047896808026,0.9980999999999999,0.9964799019014042,0.004170131892398612,0.005184342985776356
20210223,0.987051928581164,0.9795429086592691,0.9952,0.9898814525966588,0.006997142273814367,0.008488708833079178
20210224,0.9988355544054859,0.9876819999369029,0.9999000000000001,0.9977756338899195,0.000994987437106621,0.003329842855351205
20210228,0.9935400516795866,0.9831910244161817,0.9984000000000001,0.9949157597434476,0.004176122603564224,0.008232150619571554
20210309,0.9616069158403254,0.9798682779791651,0.9938999999999999,0.9924128733550367,0.011035850669522495,0.00685734420011309
20210310,0.9972074130489972,0.9837569568593694,0.9996,0.9975348587920015,0.0019595917942265445,0.008978543601110308
20210314,0.9905015197568389,0.9754247123375291,0.9971,0.9937853838192572,0.005156549233741499,0.005161216095080827
20210323,0.98419522063472,0.9687284221190439,0.9951000000000001,0.9823727875469234,0.007140728254176886,0.011301334214111516
20210324,0.9984373121769443,0.9865551157102944,0.9998,0.9987652442795298,0.001400000000000001,0.0017580815882974918
20210328,0.994377990430622,0.9821604368171332,0.9967000000000001,0.995984632778447,0.005666568626602881,0.005773264446739884
20210406,0.9824460099318628,0.9738349389367481,0.9937999999999999,0.989465583246732,0.007972452571197906,0.010891227141847143
20210407,0.9965359258017655,0.9809715086199123,0.9990000000000001,0.9980034755295432,0.004123105625617664,0.0027463978325177585
20210411,0.9889471921402255,0.9769307891043086,0.9977999999999999,0.9938300080544558,0.004377213725647861,0.006750260314305329
20210420,0.9762666961033226,0.9747105302903717,0.9937999999999999,0.9896516931470464,0.008576712656956633,0.007334553829365997
20210421,0.9981326889279437,0.9844850476988398,0.9996,0.9966249433106574,0.0019595917942265445,0.008568106412162697
20210425,0.9905639675224929,0.9812932590011191,0.9971,0.9948835100425675,0.005530822723609939,0.005521426044529725
20210504,0.9822013540074253,0.9642320746719788,0.995,0.985351858156571,0.00685565460040105,0.009233222520684896
20210505,0.9980920076319695,0.985247560000018,0.9996,0.9986941249226963,0.0019595917942265445,0.001597599496718197
20210509,0.9903896926813813,0.9825006181094106,0.9983,0.9953127543050959,0.0040137264480779,0.00550050680345811
20210518,0.9750782064650678,0.9722497236418993,0.9937,0.9876066738229519,0.008325262758616097,0.007843159501340917
20210519,0.9970302099334357,0.9877624763715874,0.9996,0.9978187177901464,0.0019595917942265445,0.0035660671420072072
20210523,0.9893464454005326,0.983002425308607,0.9975,0.9938844259978281,0.004974937185533104,0.004903708826765873
20210601,0.985157129695977,0.9709177945364861,0.9945,0.9847411641132553,0.007262919523166981,0.010195349004531052
20210602,0.998198919351611,0.9880885453408984,0.9999000000000001,0.999549371263657,0.000994987437106621,0.0007854944488004006
20210606,0.9933080303635637,0.9850210955104239,0.9982,0.9969281385281386,0.0038418745424597125,0.004453424230779457
20210615,0.9871668311944719,0.9766014601460146,0.9960000000000001,0.9892323411370174,0.006324555320336765,0.007628349422577052
20210616,0.9960580713392942,0.9858010735074159,0.9994,0.9976679859822717,0.0023748684174075855,0.003422797468884428
20210620,0.9915538919282081,0.9817898798557674,0.9980000000000001,0.9955960781813507,0.004242640687119289,0.004535298217350964
20210629,0.9873154108292314,0.9734570069612842,0.9967,0.989650837854667,0.0060091596750294525,0.007923526291955498
20210630,0.9980533926585095,0.9865774735936815,0.9996,0.9991667697381983,0.0019595917942265445,0.0019934911640819173
20210704,0.9944639232330689,0.9821248088300595,0.9980999999999999,0.9966491283548723,0.004624932431938875,0.002973101466059375
20210713,0.9834642791887448,0.9785335784952094,0.9936,0.9915167755293307,0.00793977329651169,0.007756056659768673
20210714,0.9986687965921193,0.9872302962761694,0.9999000000000001,0.9994848484848485,0.0009949874371066212,0.003940002542990497
20210718,0.9956621813031161,0.9844575780407291,0.9994,0.9973031952174809,0.0023748684174075855,0.0032211060404357308
20210727,0.9697074906692127,0.9703243555901788,0.9925,0.987017693069241,0.011258330249197705,0.007638700199797348
20210728,0.9983000424989376,0.9860077712934834,0.9997,0.9980402391259535,0.0017058722109231995,0.006152628934617836
20210801,0.9950486740516952,0.9829806373453697,0.9987999999999999,0.9955941455370027,0.0032496153618543863,0.007625299388255142
20210810,0.9846968318305898,0.9706421852853577,0.9963000000000001,0.9837331865360952,0.006581033353509165,0.011654961675368627
20210811,0.9979974367190003,0.9826711369271303,0.9994,0.998022758194187,0.0023748684174075855,0.005800725416180544
20210815,0.9904122722914669,0.9749111640718466,0.9980000000000001,0.9924201085120085,0.004242640687119289,0.008782225699632822
20210824,0.9849056603773585,0.9682558725515594,0.9943000000000001,0.9852195543697015,0.007383088784512894,0.01007205306489308
20210825,0.9982554611650486,0.9812626949523195,0.9998,0.9980359101216243,0.001400000000000001,0.00433926558772286
20210829,0.9947097944377267,0.9698954450487719,0.9987,0.9919775367816603,0.003912799509302774,0.0058955649910997655
20210907,0.9873258227097539,0.9705796217356911,0.9942,0.9887526437092866,0.008146164741766528,0.008259253614793164
20210908,0.9958740499457112,0.979837913702483,0.9991,0.9973545248402391,0.00286181760425084,0.0047516390239087415
20210912,0.9934583515045792,0.9783962420325987,0.9982,0.994761530304093,0.004093897898091748,0.007104440258184624
20210921,0.9876220115999435,0.9688673186588868,0.9967000000000001,0.9873690054341013,0.006009159675029452,0.007826197767191298
20210926,0.97071448352257,0.9592672739413399,0.9952000000000001,0.9857582301024129,0.007678541528180994,0.00964939956525793
20211010,0.9489534387014097,0.9259477930267312,0.9828000000000001,0.9502974555037708,0.012890306435457626,0.018759304269668868
20220222,0.8515447845804989,0.8640271820868062,0.9277000000000001,0.8712629812557122,0.02572372445817283,0.02925420962749452
20220227,0.9968598501542529,0.983834595870089,0.9992000000000002,0.9977193224056258,0.0030594117081556736,0.0024685313163295853
20220308,0.9909952857672546,0.9777585351684503,0.9978,0.9930299914780033,0.00481248376620639,0.008099815298052988
20220313,0.9912590174293087,0.9789433624053157,0.9947,0.9901507377583961,0.006396092557178959,0.009904390951660779
20220322,0.9893247791333614,0.9689929045155743,0.9963000000000001,0.986044595970222,0.006269768735766899,0.008268871131860603
20220327,0.9920112781954887,0.9763009728610835,0.9978,0.9948787543008456,0.004377213725647861,0.005178168478155057
20220405,0.9811005534092095,0.9555141000151359,0.9930000000000001,0.980818132141954,0.00741619848709567,0.013521596006056687
20220410,0.9658853076601088,0.9699813830035433,0.9908,0.9858664234276633,0.01937420966129974,0.015803765384036265
20220419,0.9836065573770492,0.9653297148697706,0.9922,0.9884364406352159,0.008669486720677305,0.009839979512734753
20220424,0.992096550250988,0.976703893359266,0.9978,0.9938170556288745,0.0052115256883181575,0.00692908699545705
20220503,0.8352115670848395,0.9671079624184334,0.932,0.9911383877975828,0.16920992878669977,0.008163036497600402
20220508,0.9756416645900823,0.9611349438123172,0.9943999999999998,0.9906214656391502,0.009414881836751866,0.007604027401704714
20220517,0.98295992426633,0.9596397914703705,0.9952,0.988748700244497,0.007678541528180993,0.0076540209336709636
20220522,0.9906595140422846,0.9672624144273463,0.9951000000000002,0.9923845355511776,0.006556675987114208,0.008216264622815281
20220531,0.9857124874118832,0.9610528402585985,0.9966000000000002,0.9893827991677772,0.005868560300448489,0.007718560615158851
20220605,0.992161535084969,0.9666960267020281,0.9982000000000001,0.9939067685055903,0.00477074417675063,0.005822487256082296
20230604,0.6475559760327972,0.7549488277257881,0.7793999999999999,0.7897346152556033,0.04757772588092037,0.041068349754392774
20230618,0.956338028169014,0.9553438137340392,0.9885,0.976283770717896,0.011608186766243905,0.012942134697807993
20230702,0.8370731065341844,0.935791174302483,0.9725000000000001,0.9708304501576737,0.023553131426627752,0.017435378437882808
20230716,0.9693744736237654,0.9720915555512301,0.9903,0.9844447040219597,0.009945350672550474,0.008272906631945914
